item_id,ladder,rung,rung_id,referent,claim_id,layer,affirm_experiential_score,affirm_first_person_score,affirm_human_reference_score,deny_experiential_score,deny_first_person_score,deny_human_reference_score,experiential_separation,first_person_separation,human_reference_separation
person__i__aware_of_attending,person,4,i,me,aware_of_attending,4,0.00038443529047071934,3.519132405926939e-06,6.691359999422275e-07,7.650160841876641e-05,0.007026787847280502,4.0271796024171636e-05,0.00030793368205195293,-0.007023268714874575,-3.960266002422941e-05
person__i__aware_of_attending,person,4,i,me,aware_of_attending,5,0.003163076238706708,2.7569035410124343e-06,4.713862836069893e-06,8.682889165356755e-05,0.00013093076995573938,0.0001185168293886818,0.0030762473470531404,-0.00012817386641472694,-0.0001138029665526119
person__i__aware_of_attending,person,4,i,me,aware_of_attending,6,0.002243384486064315,0.00025031997938640416,9.949932291419827e-07,0.0008708705427125096,0.001438140170648694,0.0005988424527458847,0.0013725139433518052,-0.0011878201912622899,-0.0005978474595167427
person__i__aware_of_attending,person,4,i,me,aware_of_attending,7,0.0037228702567517757,0.004779665265232325,4.02800378651591e-06,0.000543393543921411,0.0030657968018203974,0.0004233300860505551,0.0031794767128303647,0.0017138684634119272,-0.0004193020822640392
person__i__aware_of_attending,person,4,i,me,aware_of_attending,8,0.015029859729111195,0.024831483140587807,1.0656886843207758e-05,0.0005418737418949604,0.00026238677673973143,0.0006103087798692286,0.014487985987216234,0.024569096363848075,-0.0005996518930260208
person__i__aware_of_attending,person,4,i,me,aware_of_attending,9,0.016695022583007812,0.017985405400395393,1.2885895557701588e-05,0.0011796609032899141,0.0006679156213067472,0.000473554217023775,0.015515361679717898,0.017317489779088646,-0.0004606683214660734
person__i__aware_of_attending,person,4,i,me,aware_of_attending,10,0.04430581256747246,0.03702918812632561,3.058988295379095e-05,0.0007002383936196566,0.0002828042779583484,0.00041050786967389286,0.0436055741738528,0.03674638384836726,-0.0003799179867201019
person__i__aware_of_attending,person,4,i,me,aware_of_attending,11,0.05391312018036842,0.15057580173015594,2.7580737878452055e-05,0.0014096595114097,0.00032084155827760696,0.0004564981209114194,0.052503460668958724,0.15025496017187834,-0.00042891738303296734
person__i__aware_of_attending,person,4,i,me,aware_of_attending,12,0.028083140030503273,0.16565842926502228,1.6407781004090793e-05,0.0012332756305113435,0.0003054306725971401,6.57702112221159e-05,0.02684986439999193,0.16535299859242514,-4.936243021802511e-05
person__i__aware_of_attending,person,4,i,me,aware_of_attending,13,0.04718867316842079,0.05494207888841629,2.2040618205210194e-05,0.0016643427079543471,0.0003892334352713078,0.0002217713335994631,0.045524330460466444,0.05455284545314498,-0.0001997307153942529
person__i__aware_of_attending,person,4,i,me,aware_of_attending,14,0.0491117388010025,0.1058795303106308,0.00012390693882480264,0.0007060386124067008,0.0002541336289141327,5.9828355006175116e-05,0.0484057001885958,0.10562539668171667,6.407858381862752e-05
person__i__aware_of_attending,person,4,i,me,aware_of_attending,15,0.07215544581413269,0.031912729144096375,0.00010711317736422643,0.0007303006714209914,0.0002822738024406135,0.0004685222520492971,0.0714251451427117,0.03163045534165576,-0.00036140907468507066
person__i__aware_of_attending,person,4,i,me,aware_of_attending,16,0.07388389110565186,0.010278778150677681,0.0001538490760140121,0.001304136123508215,5.607896309811622e-05,0.0018328039441257715,0.07257975498214364,0.010222699187579565,-0.0016789548681117594
person__i__aware_of_attending,person,4,i,me,aware_of_attending,17,0.028406620025634766,0.0007000177865847945,0.00020046779536642134,0.0013617172371596098,1.766324567142874e-05,0.001328161684796214,0.027044902788475156,0.0006823545409133658,-0.0011276938894297928
person__i__aware_of_attending,person,4,i,me,aware_of_attending,18,0.03959649056196213,4.047822949360125e-05,0.00011526168236741796,0.001238684868440032,4.467998167001497e-07,0.0003372376668266952,0.038357805693522096,4.00314296769011e-05,-0.00022197598445927724
person__i__aware_of_attending,person,4,i,me,aware_of_attending,19,0.029269110411405563,4.457513568922877e-05,0.0001770060189301148,0.0014026574790477753,3.580819196713492e-08,0.00014154918608255684,0.027866452932357788,4.453932749726164e-05,3.545683284755796e-05
person__i__aware_of_attending,person,4,i,me,aware_of_attending,20,0.049195028841495514,9.196985956805293e-06,0.00020304137433413416,0.00156731391325593,7.379110655847398e-08,8.462928235530853e-05,0.047627714928239584,9.123194850246819e-06,0.00011841209197882563
person__i__aware_of_attending,person,4,i,me,aware_of_attending,21,0.03616587072610855,1.3313101590028964e-06,9.574203431839123e-05,0.001742760301567614,3.1570073133480037e-07,1.8435755919199437e-05,0.03442311042454094,1.015609427668096e-06,7.73062783991918e-05
person__i__aware_of_attending,person,4,i,me,aware_of_attending,22,0.051759809255599976,9.82060100795934e-06,7.948036363814026e-05,0.0013465299271047115,2.317010739716352e-06,1.0378227671026252e-05,0.050413279328495264,7.503590268242988e-06,6.910213596711401e-05
person__i__aware_of_attending,person,4,i,me,aware_of_attending,23,0.05509498715400696,1.6648991731926799e-06,9.291450987802818e-05,0.0014215541305020452,8.756550414545927e-06,5.06713695358485e-05,0.05367343302350491,-7.091651241353247e-06,4.2243140342179686e-05
person__i__aware_of_attending,person,4,i,me,aware_of_attending,24,0.08095423877239227,1.6815483832033351e-06,0.00011883423576364294,0.0011255344143137336,1.7764252334018238e-05,2.8228376322658733e-05,0.07982870435807854,-1.6082703950814903e-05,9.06058594409842e-05
person__i__discomfort,person,4,i,me,discomfort,0,2.950142459212657e-07,5.7116981224680785e-06,3.3558404766154126e-07,1.7293332632561942e-07,3.5689699870999902e-06,4.1925213167814945e-07,1.2208091959564626e-07,2.1427281353680883e-06,-8.366808401660819e-08
person__i__discomfort,person,4,i,me,discomfort,1,4.692518018600822e-07,1.982305320780142e-06,2.176564173339557e-08,1.7843431976416468e-07,7.60096611429617e-07,1.6938646041353422e-08,2.908174820959175e-07,1.2222087093505252e-06,4.826995692042146e-09
person__i__discomfort,person,4,i,me,discomfort,2,6.538091952279501e-07,0.00021837247186340392,5.11401412950363e-06,2.5281968873969163e-07,7.153407932491973e-05,4.939422524330439e-06,4.009895064882585e-07,0.00014683839253848419,1.7459160517319106e-07
person__i__discomfort,person,4,i,me,discomfort,3,3.2227356427938503e-07,9.090978210224421e-07,7.824722274563101e-07,1.731569057028537e-07,7.980473810675903e-07,8.211240128730424e-06,1.4911665857653134e-07,1.1105043995485175e-07,-7.428767901274114e-06
person__i__discomfort,person,4,i,me,discomfort,4,6.44931446913688e-07,6.52673770673573e-05,4.812255428987555e-05,4.915905265079346e-07,1.6150959709193558e-05,0.0003440720902290195,1.5334092040575342e-07,4.9116417358163744e-05,-0.00029594953593914397
person__i__discomfort,person,4,i,me,discomfort,5,2.087678012685501e-06,1.505524210188014e-06,0.00016464987129438668,2.9577904570032842e-06,2.8947995360795176e-06,0.0005087085883133113,-8.701124443177832e-07,-1.3892753258915036e-06,-0.00034405871701892465
person__i__discomfort,person,4,i,me,discomfort,6,4.671378337661736e-05,1.3582605788542423e-05,0.0016827015206217766,2.4747796487645246e-05,1.1076691407652106e-05,0.037751324474811554,2.196598688897211e-05,2.5059143808903173e-06,-0.03606862295418978
person__i__discomfort,person,4,i,me,discomfort,7,0.0008220563177019358,0.0018577250884845853,0.0024021908175200224,4.4333461119094864e-05,0.0002841583627741784,0.0026834693271666765,0.0007777228565828409,0.001573566725710407,-0.00028127850964665413
person__i__discomfort,person,4,i,me,discomfort,8,0.0012463470920920372,0.0004889798583462834,0.005297016818076372,8.31380020827055e-05,9.3459828349296e-05,0.003096677828580141,0.0011632090900093317,0.00039552002999698743,0.002200338989496231
person__i__discomfort,person,4,i,me,discomfort,9,0.0026488180737942457,0.0008483559358865023,0.021709658205509186,4.492789594223723e-05,0.00026057034847326577,0.00447831628844142,0.0026038901778520085,0.0005877855874132365,0.017231341917067766
person__i__discomfort,person,4,i,me,discomfort,10,0.002818380482494831,0.0017777844332158566,0.049097880721092224,0.00011432410246925429,0.0005264817154966295,0.011524236761033535,0.002704056380025577,0.001251302717719227,0.03757364396005869
person__i__discomfort,person,4,i,me,discomfort,11,0.007094832602888346,0.0004316938284318894,0.04338294267654419,0.0003209747956134379,0.0007938647759146988,0.01690567657351494,0.006773857807274908,-0.0003621709474828094,0.02647726610302925
person__i__discomfort,person,4,i,me,discomfort,12,0.00822950154542923,0.00027289011632092297,0.052481938153505325,0.00017425576515961438,0.0010659131221473217,0.007400847505778074,0.008055245780269615,-0.0007930230058263987,0.04508109064772725
person__i__discomfort,person,4,i,me,discomfort,13,0.012831291183829308,0.0001406765659339726,0.01647801697254181,0.00014724372886121273,0.001067445962689817,0.002209461061283946,0.012684047454968095,-0.0009267693967558444,0.014268555911257863
person__i__discomfort,person,4,i,me,discomfort,14,0.007519030477851629,0.0004647697787731886,0.020594974979758263,0.0002550222270656377,0.002175119472667575,0.0013120973017066717,0.0072640082507859915,-0.0017103496938943863,0.01928287767805159
person__i__discomfort,person,4,i,me,discomfort,15,0.01006915234029293,0.0003896416164934635,0.02198144420981407,0.00040337000973522663,0.0022567312698811293,0.0017816987819969654,0.009665782330557704,-0.0018670896533876657,0.020199745427817106
person__i__discomfort,person,4,i,me,discomfort,16,0.003749850671738386,0.0004109696310479194,0.046979740262031555,0.0005395415355451405,0.0014838655479252338,0.004226188641041517,0.0032103091361932456,-0.0010728959168773144,0.04275355162099004
person__i__discomfort,person,4,i,me,discomfort,17,0.004666144028306007,6.0546997701749206e-05,0.09640787541866302,0.000888889073394239,0.0014695442514494061,0.006012262310832739,0.0037772549549117684,-0.001408997253747657,0.09039561310783029
person__i__discomfort,person,4,i,me,discomfort,18,0.0009929491207003593,1.2062418136338238e-05,0.048410333693027496,0.0007551840972155333,0.0015138828894123435,0.008530859835445881,0.0002377650234848261,-0.0015018204712760053,0.039879473857581615
person__i__discomfort,person,4,i,me,discomfort,19,0.00024741218658164144,1.0700056236601085e-06,0.12667453289031982,0.000997867900878191,0.0003265012346673757,0.021308533847332,-0.0007504557142965496,-0.0003254312290437156,0.10536599904298782
person__i__discomfort,person,4,i,me,discomfort,20,0.0003287940635345876,7.3064356911345385e-06,0.1413511335849762,0.0014988749753683805,0.0012504725018516183,0.025053637102246284,-0.001170080911833793,-0.0012431660661604838,0.11629749648272991
person__i__discomfort,person,4,i,me,discomfort,21,1.8771866962197237e-05,2.5899489628500305e-05,0.09281477332115173,0.00036399223608896136,0.005559999495744705,0.018435468897223473,-0.0003452203691267641,-0.005534100006116205,0.07437930442392826
person__i__discomfort,person,4,i,me,discomfort,22,3.2862008083611727e-06,0.00018194859148934484,0.05429961904883385,0.00024725604453124106,0.07960418611764908,0.006696627009660006,-0.0002439698437228799,-0.07942223752615973,0.04760299203917384
person__i__discomfort,person,4,i,me,discomfort,23,5.08464017912047e-06,0.00012024756142636761,0.10579947382211685,0.00037391152000054717,0.03954564407467842,0.02750471606850624,-0.0003688268798214267,-0.03942539651325205,0.07829475775361061
person__i__discomfort,person,4,i,me,discomfort,24,1.5044243809825275e-05,0.0007489207782782614,0.11307176202535629,0.00024383829440921545,0.07013456523418427,0.013746749609708786,-0.00022879405059939018,-0.069385644455906,0.0993250124156475
person__i__matters,person,4,i,me,matters,0,1.0934591898603685e-07,9.359400792163797e-06,1.3763021833312905e-09,1.3251379016310239e-07,8.507509846822359e-06,3.0619042945545516e-07,-2.3167871177065535e-08,8.518909453414381e-07,-3.0481412727212387e-07
person__i__matters,person,4,i,me,matters,1,5.654991497294759e-08,2.160466237910441e-06,2.7026952897912793e-10,1.663802464690889e-07,8.762210086388222e-07,1.6012155157341112e-08,-1.098303314961413e-07,1.2842452292716189e-06,-1.5741885628361985e-08
person__i__matters,person,4,i,me,matters,2,9.167121675091039e-07,4.4720862206304446e-05,4.3397090365715485e-08,5.480823119796696e-07,0.00011261457984801382,4.504746357270051e-06,3.686298555294343e-07,-6.789371764170937e-05,-4.461349266904335e-06
person__i__matters,person,4,i,me,matters,3,1.8369271970186674e-07,3.849937274935655e-05,1.7107591077092366e-07,5.333455419531674e-07,3.707176074385643e-05,5.852562935615424e-06,-3.496528222513007e-07,1.427612005500123e-06,-5.6814870248445e-06
person__i__matters,person,4,i,me,matters,4,5.5551226978423074e-05,0.024981671944260597,5.6594140914967284e-05,1.3983232349801256e-07,9.739802044350654e-05,1.6471874914714135e-05,5.541139465492506e-05,0.02488427392381709,4.012226600025315e-05
person__i__matters,person,4,i,me,matters,5,1.8476582681614673e-06,1.7218979337485507e-05,8.03706882379629e-07,3.10103089873337e-08,4.532803359325044e-07,2.803067445711349e-06,1.8166479591741336e-06,1.6765699001553003e-05,-1.99936056333172e-06
person__i__matters,person,4,i,me,matters,6,3.153334546368569e-05,0.00015370978508144617,5.715267252526246e-05,7.071978416206548e-06,3.06335641653277e-05,0.0009299921221099794,2.4461367047479143e-05,0.00012307622091611847,-0.0008728394495847169
person__i__matters,person,4,i,me,matters,7,8.39204149087891e-05,0.0007892415742389858,7.738601561868563e-05,2.5951069346774602e-06,0.00012505445920396596,0.0005527506000362337,8.132530797411164e-05,0.0006641871150350198,-0.00047536458441754803
person__i__matters,person,4,i,me,matters,8,5.845908526680432e-05,0.0004079253994859755,6.699140067212284e-05,6.088326699682511e-06,0.00012724552652798593,0.0013565007830038667,5.237075856712181e-05,0.0002806798729579896,-0.0012895093823317438
person__i__matters,person,4,i,me,matters,9,2.1471358195412904e-05,0.00039570502121932805,9.871252404991537e-05,5.0782409743987955e-06,0.00017105971346609294,0.0019352136878296733,1.639311722101411e-05,0.0002246453077532351,-0.001836501163779758
person__i__matters,person,4,i,me,matters,10,6.628057599300519e-05,0.00030119201983325183,0.0002045909786829725,4.736430128104985e-05,0.0002882113913074136,0.0022890549153089523,1.891627471195534e-05,1.2980628525838256e-05,-0.00208446393662598
person__i__matters,person,4,i,me,matters,11,0.0003011048829648644,0.0005844797706231475,0.0011604304891079664,8.006941061466932e-05,0.00036752165760844946,0.0016591165913268924,0.00022103547235019505,0.00021695811301469803,-0.000498686102218926
person__i__matters,person,4,i,me,matters,12,0.0005133781814947724,0.0005835758638568223,0.001222439925186336,0.000396295334212482,0.00024920518626458943,0.0012697717174887657,0.00011708284728229046,0.0003343706775922328,-4.7331792302429676e-05
